id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista/machista/LGBTfóbico?
(1=sim, 0=não)"
1573019123780653059,@DelegadoSaraiva Aqui em São Paulo tá cheio de bostaminions.,https://www.twitter.com/SomenteKC/status/1573019123780653059,,,
1560585230448496641,@heldersalomao Tmj Deputado!!! Quero jogar nesse time!!! https://t.co/0s5bFM8t5M,https://www.twitter.com/EduCRFVix/status/1560585230448496641,,,
1575223837905412097,"@minc_rj Que vagabundagem, só vindo desse tipo de patriota mesmo🙄🙄",https://www.twitter.com/farias_mauricea/status/1575223837905412097,,,
1562818846100049923,"@CarlosZarattini @AndreJanonesAdv para de ser fldpt, olha como o cara trata seus funcionarios,cego.",https://www.twitter.com/mayroni22/status/1562818846100049923,,,
1560325882174128134,@depjorgesolla Verme nojento 🤮,https://www.twitter.com/veluccijf/status/1560325882174128134,,,
1571001921263243264,@EvertonSodario @zfabrogmailcom @Keila31177845 Faz uma vaquinha,https://www.twitter.com/brasil2506/status/1571001921263243264,,,
1570844129843879936,@RubensOtoni É a dupla.   Golpista e idiota,https://www.twitter.com/GomesJacyr/status/1570844129843879936,,,
1573478483266764801,@erlan_bastos @emoff @iG durante a minha vida eu nunca tinha visto isso é podre nojento,https://www.twitter.com/Luziany68156159/status/1573478483266764801,,,
1561922845743235072,@djalmaneryneto Engraçado que os gados tudo andam de óculos KKK.,https://www.twitter.com/augusto73508100/status/1561922845743235072,,,
1572722230777507840,@AndreJanonesAdv @CarlosBolsonaro Vc é mesmo um inegumero perfeito para viver sob as tetas desse  ladrão de  nove dedos,https://www.twitter.com/BrazGonalves2/status/1572722230777507840,,,
1565703032507080706,"@depjorgesolla Para de falar merda, porra! Vcs têm Adélio aqui, o filho feio que nenhum pai da esquerda quer assumir, porra!",https://www.twitter.com/walfm/status/1565703032507080706,,,
1575671262860693504,@rsallesmma Aqui em nosso estado conhecida como traíra 🎣,https://www.twitter.com/BachaReginaldo/status/1575671262860693504,,,
1573429507754713106,@giovanicherini Vai ser sim! 13 ❤️,https://www.twitter.com/Elliaop/status/1573429507754713106,,,
1573083553075691532,@serafinipsol Bando de canalhas!!!,https://www.twitter.com/Nadia37183753/status/1573083553075691532,,,
1561865940257701888,@rsallesmma Que jornalistas nojentosss,https://www.twitter.com/luferreira_22/status/1561865940257701888,,,
1572984955403132931,@ToninhoVespoli Mas que barbaridade!,https://www.twitter.com/law_adv/status/1572984955403132931,,,
1565282930586419202,"@capitaoderrite @thunder_270380 Isso é um MACONHEIRO SAFADO, UM IMBECIL DE PAI E MÃE!",https://www.twitter.com/fuleroman/status/1565282930586419202,,,
1573497837802897417,"@FabioOstermann Kkkkkk só agora vc percebeu isso?? Ódio ao bozo justifica tudo, né amoebinha…",https://www.twitter.com/celsoanton/status/1573497837802897417,,,
1563310055822618624,@carmelonetobr Tem que xingar mesmo HAHAHAHAHAH,https://www.twitter.com/ricardogffc/status/1563310055822618624,,,
1562249950280519681,"@djalmaneryneto A doutrina do zapeando, gente aquelas seitas q tira o cérebro e passa a máquina cartão.",https://www.twitter.com/HaterBom8888/status/1562249950280519681,,,
1561850987467481092,@depchinaglia Mentiroso..inventa outra bando de comuna.,https://www.twitter.com/IsaiasB01885178/status/1561850987467481092,,,
1564229314731728897,"@andreporci Foi lá para militar a favor do presidiário e se lascou ! Vem com esse papo de mulher não ! Pilantra não tem sexo , homens e mulheres  são todos iguais em tudo , ou não Vera Magalhães.",https://www.twitter.com/FrasaoAdriano/status/1564229314731728897,,,
1569133910524678147,@bibonunes1 Só fala merda!,https://www.twitter.com/loco171/status/1569133910524678147,,,
1570779038922448896,"@magnusgoulart @taoquei1 cara,voce esta do lado mais sujo e  ainda quer apontar dedo.",https://www.twitter.com/__gabriel1998/status/1570779038922448896,,,
1575314487309205507,"@carlosjordy Interna, pode levar…",https://www.twitter.com/angelicagbr/status/1575314487309205507,,,
1576380384442748928,@tuliogadelha Vai dormir muleque,https://www.twitter.com/Daniele66872555/status/1576380384442748928,,,
1560027112526020608,@FabioOstermann Vai pro soção awards domingo,https://www.twitter.com/Ideias_Radicais/status/1560027112526020608,,,
1572884181973073924,@LuizANCarvalho É uma canalha desqualificada,https://www.twitter.com/marasca_paulo/status/1572884181973073924,,,
1561862371563507713,@depchinaglia Seu mentiroso,https://www.twitter.com/RochaBB4/status/1561862371563507713,,,
1562985915227652096,@bibonunes1 @jairbolsonaro Da o cu pra ele então arrombado. Vai botar umas cueca.,https://www.twitter.com/agentehistorico/status/1562985915227652096,,,
1573299890393866240,"@simaopedro_SP Povo da cidade de registro
Aqui o que o barbudo pensa de vcs
Chamou de CAPIAU
CAPIAU
https://t.co/ApwDbwhCA9",https://www.twitter.com/CarlaPCDA/status/1573299890393866240,,,
1576309014563934208,"@DiogoForjaz Vagabundo Canalha, sai de fininho depois de agredir a garota !!",https://www.twitter.com/lydiaventurelli/status/1576309014563934208,,,
1565339542668070912,"@carmelonetobr @simonetebetbr como sempre descontrolada. 
Toma vergonha na cara sua picareta. Se diz representar a classe feminina mais persegue a primeira dama.",https://www.twitter.com/e_fera22/status/1565339542668070912,,,
1566488511305359360,@depjorgesolla Essa esquerda é muito vagabunda.. deixa de ser pilastra a culpa é do Ministro boca de veludo,https://www.twitter.com/Danielconservad/status/1566488511305359360,,,
1575072227086585856,"@SargentoFAHUR Olha a cara de pedófilo desse nojento, maconheiro maldito.",https://www.twitter.com/GuiiCamati/status/1575072227086585856,,,
1576651487945850880,@BrunoEnglerDM Vagabunda,https://www.twitter.com/AndreZachary5/status/1576651487945850880,,,
1561871189487804416,@rsallesmma Boner tb 🤮🤮🤮🤮,https://www.twitter.com/dragreicy/status/1561871189487804416,,,
1576576779279822848,"@marcelvanhattem Precisa sim, precisa dizer que isso é informação falsa seu lixo canalha burro.",https://www.twitter.com/MatheusToko/status/1576576779279822848,,,
1561897398808576000,@djalmaneryneto FOOOOOOORA bananinha miliciano!!!,https://www.twitter.com/RitadeCcia3/status/1561897398808576000,,,
1562059196182437888,"@NiltoTatto Sei sim, mas procure também sobre o seu malvado favorito!!! Mulher de grelo duro!!! Tem que bater na mulher fora de casa..  ou esqueceu?????",https://www.twitter.com/ComAndersonjf/status/1562059196182437888,,,
1559686315410706433,@marceloramosam Ninguém quer conversa com essa carniça,https://www.twitter.com/euluiza245/status/1559686315410706433,,,
1568691290228801536,@MottaTarcisio Isso é brincadeira!,https://www.twitter.com/CAndre51/status/1568691290228801536,,,
1561835693026033664,@lpbragancabr Que bosta,https://www.twitter.com/rcsaf/status/1561835693026033664,,,
1576004511071891456,@tuliogadelha Entao vai buscar refugio na venezuela e escutar o maduro,https://www.twitter.com/JoseParaboni/status/1576004511071891456,,,
1569504871535230978,@filipebarrost Bota pra torar nesses vagabundos!,https://www.twitter.com/Edilsonvf45/status/1569504871535230978,,,
1561856988698578945,"@depchinaglia Mentiroso, canalha, corrupto, verme.",https://www.twitter.com/MariaDe91731348/status/1561856988698578945,,,
1567648756132188161,@carteiroreaca Vc e um safada capacho de corrupto,https://www.twitter.com/Boyrevenge1/status/1567648756132188161,,,
1563157475481640962,"@tuliogadelha Quando éramos crianças nossos pais nos ensinaram a não pegar nada de ninguém, sequer uma bala no chão que não fosse sua. Aí vem o Bonner e suaviza o roubo de 6.200.000.000,00 BILHÕES só da petrobrás. Não eram Dólares, eram Reais! Ah vá pra PQP",https://www.twitter.com/Ricardo21502599/status/1563157475481640962,,,
1575322648791457793,@IvanValente Um drogado falando e um otário achando lindo kkkkk 22 BOLSONARO,https://www.twitter.com/Gilbert38669293/status/1575322648791457793,,,
